h_team_id,a_team_id,day,fix_time,fix_round,temp,rain,distance,dist_time,sunset,attend,hw_odds,d_odds,h_injuries,a_injuries,h_suspensions,a_suspensions,h_penalty_c,a_penalty_c,win_lg,draw_lg,loss_lg,derby,league_pos_h,league_pos_a,tv,tv_all,radius_25k,last_home_game,points_top,points_bottom,season
15,4,2,19.450001,13,16,0,227,223,21.17,723,2.3,2.3,1,2,0,0,0,0,0,1,0,0,1,9,0,0,0,10,27,-2,2017
18,2,6,20,13,15,1,248,206,21.26,702,2.75,2.7,5,2,0,1,0,0,0,0,1,0,3,11,0,0,0,21,25,0,2017
11,5,6,19.450001,13,13,1,53,42,21.129999,1191,.80000001,2.5999999,1,2,0,1,0,0,0,1,0,0,1,6,0,0,1,21,26,-1,2017
15,3,6,19.450001,13,15,1,198,159,21.24,1231,6.5,3.2,1,0,0,0,0,0,0,1,0,0,2,12,0,0,0,4,26,-1,2017
6,10,6,19.450001,13,13,1,170,147,21.16,2580,.36359999,3.75,2,1,0,0,0,0,0,0,1,0,10,5,0,0,0,21,15,10,2017
1,9,6,19.450001,13,13,1,12,25,21.129999,3622,2.75,2.4000001,2,2,0,1,0,0,0,0,1,1,4,7,0,0,1,14,23,2,2017
13,4,7,18.299999,13,13,0,359,285,21.209999,1287,1.25,2.7,1,2,0,0,0,0,0,0,1,0,7,9,0,0,0,22,11,3,2017
13,6,6,19.450001,14,12,0,280,164,21.299999,1669,3.3333001,2.5,1,1,1,0,0,0,0,1,0,0,7,10,0,0,0,6,20,4,2017
11,10,6,19.450001,14,14,0,207,157,21.24,1229,1.05,2.4000001,1,1,0,0,0,0,1,0,0,0,5,4,0,0,1,7,24,0,2017
15,18,6,19.450001,14,12,1,234,218,21.35,1009,.9091,2.5,2,1,0,0,1,0,0,1,0,0,2,1,0,0,0,7,26,-2,2017
4,9,6,19.450001,14,13,0,246,174,21.370001,1500,1.4,2.4000001,1,2,0,1,0,0,0,1,0,0,9,8,0,0,0,14,17,7,2017
3,5,6,19.450001,14,11,1,245,178,21.26,3844,.18179999,6,2,2,1,0,0,0,0,1,0,0,12,6,0,0,0,14,0,24,2017
2,1,6,19.450001,14,13,0,25,50,21.23,1193,.61540002,2.8,2,2,2,0,0,0,1,0,0,0,11,3,0,0,1,14,12,12,2017
10,3,2,19.450001,15,14,0,263,240,21.42,1583,5.5,3,1,1,1,0,1,0,0,1,0,0,3,12,0,0,0,16,26,5,2017
9,15,2,20,15,17,0,209,135,21.290001,1234,.61540002,2.5999999,2,1,0,1,0,0,0,0,1,0,8,4,0,0,0,14,21,0,2017
18,11,2,20,15,13,0,226,191,21.43,1583,3.3333001,2.4000001,3,0,2,0,0,0,0,0,1,0,1,5,0,0,0,10,29,-3,2017
5,2,3,19.450001,15,19,0,88,56,21.33,479,3.3333001,2.5,0,1,0,0,0,0,0,0,1,0,1,10,0,0,0,18,29,0,2017
1,13,3,19.450001,15,19,0,202,130,21.299999,1305,1.8,2.0999999,2,1,0,1,0,0,1,0,0,0,6,7,0,0,0,11,27,2,2017
6,4,3,19.450001,15,18,0,200,147,21.34,2369,.57139999,3,3,1,0,0,0,0,1,0,0,0,11,9,0,0,0,11,16,13,2017
18,13,6,20,16,19,0,312,239,21.49,1288,2.4000001,2.4000001,3,1,0,0,0,0,1,0,0,0,1,7,0,0,0,4,29,0,2017
11,6,6,19.450001,16,20,0,85,59,21.35,1436,4.5,2.8,1,2,0,0,0,0,0,0,1,0,4,11,0,0,1,7,29,0,2017
15,1,6,19.450001,16,19,0,209,144,21.450001,1361,1.1,2.3,0,3,0,1,0,0,0,0,1,0,3,6,0,0,0,7,29,0,2017
5,4,6,19.450001,16,21,0,200,152,21.370001,605,3.5,2.75,0,1,0,0,0,0,0,1,0,0,5,9,0,0,0,3,28,1,2017
3,9,6,19.450001,16,16,0,252,150,21.360001,5135,.5,3,1,0,0,0,0,0,1,0,0,0,12,8,0,0,0,7,0,29,2017
2,10,6,19.450001,16,19,0,227,135,21.33,772,.72729999,2.75,1,2,0,0,0,0,0,1,0,0,10,2,0,0,1,7,17,12,2017
9,2,3,20,17,16,0,23,30,21.4,1758,1.1,2.3,1,1,2,0,0,0,0,0,1,0,8,10,0,0,0,8,24,7,2017
9,11,6,20,17,16,0,6,10,21.440001,3925,.61540002,2.75,1,2,0,0,0,0,1,0,0,1,8,1,0,1,1,3,21,10,2017
10,18,6,19.450001,17,15,0,91,79,21.58,1876,.83329999,2.5,1,2,1,2,0,0,0,1,0,0,3,5,0,1,0,11,31,0,2017
13,2,6,19.450001,17,16,0,212,130,21.49,1447,1.375,2.4000001,1,0,0,0,0,1,0,0,1,0,7,10,0,1,0,14,26,5,2017
6,3,6,19.299999,17,16,0,272,190,21.48,3643,1.5,2.4000001,2,0,0,0,0,0,1,0,0,0,11,12,1,0,0,10,15,16,2017
4,15,6,19.450001,17,15,0,272,233,21.58,1500,.66670001,2.8,3,1,0,0,0,0,0,1,0,0,9,2,0,1,0,14,21,10,2017
1,5,6,19.450001,17,16,0,53,42,21.440001,1559,1,2.3,3,2,0,1,0,0,1,0,0,0,6,4,0,1,1,10,27,12,2017
18,9,6,20,18,19,0,231,186,22.110001,1281,3.3333001,2.5,0,1,4,4,0,0,0,1,0,0,5,8,0,0,0,21,31,2,2017
11,1,6,19.450001,18,21,0,6,20,21.549999,2077,1,2.4000001,1,3,3,2,0,0,0,1,0,1,2,6,0,0,1,21,34,-1,2017
5,6,6,19.450001,18,22,0,32,30,21.58,1691,7,3.5,3,1,0,0,0,0,0,1,0,1,4,11,0,0,0,21,32,1,2017
3,13,6,20,18,19,0,100,84,21.549999,4725,.33329999,4,1,0,0,0,0,1,1,0,0,0,12,7,0,0,0,21,0,33,2017
2,4,6,19.450001,18,22,0,274,200,21.540001,799,1.4,2.4000001,0,0,2,0,0,0,0,0,1,0,9,10,0,0,1,21,22,11,2017
10,15,7,19.450001,18,18,0,138,121,22.1,1679,1.2,2.4000001,1,0,1,2,0,0,0,1,0,0,3,1,0,0,0,15,36,0,2017
9,5,6,20,19,17,0,53,42,21.57,2047,.44440001,3.3333001,1,1,2,1,0,0,1,0,0,0,9,3,0,0,1,21,23,12,2017
15,2,6,19.450001,19,15,0,228,185,22.08,1022,1.75,2.5999999,0,0,1,0,0,0,0,1,0,0,2,10,0,0,0,28,35,-2,2017
6,18,6,20,19,17,0,154,127,22.02,2037,.16670001,6,1,2,0,0,0,0,1,0,0,0,11,5,0,0,0,21,18,17,2017
4,3,6,19.450001,19,15,0,400,283,22.129999,1500,3.5,3.2,0,4,0,0,0,0,0,0,1,0,8,12,0,0,0,21,24,11,2017
1,10,6,19.450001,19,17,0,207,157,21.57,1606,1.25,2.4000001,2,0,1,0,0,0,1,0,0,0,6,4,0,0,1,21,29,6,2017
13,11,7,18.299999,19,15,0,202,130,22.030001,1470,1.1,2.5,1,2,0,0,1,0,0,0,1,0,6,1,0,0,0,22,32,6,2017
6,15,2,19.450001,20,12,0,287,194,22.08,2370,.18179999,5.5,0,1,0,0,0,0,1,0,0,0,11,1,0,0,0,3,18,20,2017
11,15,6,19.450001,20,15,0,207,141,21.57,1252,1,2.5,2,0,1,0,0,0,0,1,0,0,2,1,0,0,1,14,39,-1,2017
5,13,6,19.450001,20,15,0,247,150,21.59,600,3,2.8,1,1,1,0,0,0,0,0,1,0,3,6,0,0,0,14,38,0,2017
2,6,6,19.450001,20,14,0,116,69,21.549999,1538,4.5,2.8,0,0,2,0,0,0,1,0,0,0,10,11,0,0,1,14,22,16,2017
10,9,1,18,20,16,0,207,157,22.110001,2065,2.75,2.4000001,0,2,1,1,0,0,0,0,1,0,3,9,0,0,0,15,38,0,2017
1,6,4,19.450001,21,16,0,85,59,21.549999,2404,6.5,3.3333001,2,2,1,0,0,0,1,0,0,0,6,11,0,0,0,12,29,9,2017
5,18,6,19.450001,21,17,0,185,156,21.559999,564,1.4,2.3,3,0,0,0,0,0,0,0,1,0,2,4,0,0,0,7,38,0,2017
15,13,6,19.450001,21,17,0,98,99,22.040001,1471,1.875,2.4000001,1,1,0,0,0,0,0,1,0,0,1,7,0,0,0,14,39,-1,2017
4,10,1,14.3,21,15,1,116,116,22.059999,600,.66670001,2.8,2,0,0,1,1,0,0,0,1,0,8,4,0,0,0,16,27,9,2017
3,11,1,14,21,19,0,252,150,21.52,2403,.22220001,4.5,5,4,1,0,1,0,1,0,0,0,12,2,0,0,0,23,0,36,2017
11,4,6,19.450001,22,19,0,246,174,21.469999,1368,1.875,2.4000001,1,0,1,0,1,0,0,0,1,0,2,8,0,0,0,14,41,-2,2017
18,1,6,20,22,16,0,222,187,22.01,1038,1.7,2.2,0,2,0,0,0,0,1,0,0,0,5,6,0,0,0,28,38,2,2017
10,5,7,19.450001,22,17,1,190,140,22,1617,.53329998,3,0,4,0,0,0,0,0,0,1,0,3,1,0,0,0,13,38,0,2017
2,3,1,16,22,18,1,217,156,21.43,1879,5,3.5,1,5,0,0,0,0,0,0,1,0,10,12,0,0,0,16,25,13,2017
11,2,6,19.450001,23,16,0,28,25,21.389999,1408,1.3,2.4000001,2,0,1,0,0,0,1,0,0,0,3,10,0,0,1,7,41,0,2017
15,5,6,19.450001,23,15,0,253,157,21.49,1028,.61540002,2.8,2,5,0,0,0,0,1,0,0,0,2,1,0,0,0,14,42,-1,2017
1,4,6,19.450001,23,16,0,246,174,21.389999,1461,2.2,2.3,1,0,1,1,0,0,0,0,1,0,6,8,0,0,1,16,35,6,2017
13,10,7,18.299999,23,19,0,223,174,21.43,1327,1.05,2.5,0,0,0,0,0,0,0,0,1,0,7,2,0,0,0,28,34,5,2017
6,9,1,17,23,21,0,90,65,21.4,3000,.5,3.3333001,1,2,1,1,0,0,1,0,0,0,11,8,0,0,0,27,15,24,2017
18,4,2,20,23,17,0,48,43,21.48,2890,2.75,2.4000001,2,0,0,1,0,0,1,0,0,0,5,9,0,0,0,10,37,2,2017
9,1,6,20,24,16,0,12,25,21.280001,4534,.61540002,2.5999999,3,2,0,0,0,0,1,0,0,1,9,6,0,0,1,35,26,13,2017
5,11,6,19.450001,24,17,0,53,42,21.299999,984,4,2.8,3,2,0,1,0,0,0,0,1,0,1,4,0,0,0,21,43,-4,2017
3,15,6,19.450001,24,16,0,198,159,21.309999,3744,.25,4.5,1,2,0,0,0,0,1,0,0,0,12,3,0,0,0,19,0,39,2017
2,18,6,19.450001,24,16,0,248,206,21.27,563,1,2.4000001,1,1,0,0,0,0,0,0,1,0,8,5,0,0,1,12,28,11,2017
10,6,7,19.450001,24,15,0,170,147,21.389999,1720,6.5,3.3333001,4,1,1,0,0,0,0,1,0,0,2,11,0,0,0,14,42,0,2017
4,13,1,17,24,14,0,359,285,21.370001,1500,.72729999,2.8,2,2,0,0,0,0,1,0,0,0,10,6,0,0,0,21,27,14,2017
3,1,2,19.450001,24,16,0,252,150,21.26,3590,.28569999,4.5,2,3,0,0,0,1,1,0,0,0,12,7,0,0,0,3,0,41,2017
9,4,6,20,25,16,0,246,174,21.16,2872,1.3,2.3,2,0,0,1,0,0,0,0,1,0,9,10,0,0,1,7,29,12,2017
18,15,6,20,25,14,0,234,218,21.280001,1214,1.25,2.3,1,3,0,0,0,0,1,0,0,0,5,2,0,0,0,11,37,4,2017
6,13,6,19.450001,25,17,0,280,164,21.190001,2083,.28569999,4.5,0,1,0,0,0,0,0,1,0,0,11,6,0,0,0,12,17,24,2017
5,3,6,19.450001,25,17,0,245,175,21.18,533,12,6,4,1,0,0,0,0,0,0,1,0,1,12,0,0,0,7,46,-5,2017
1,2,6,19.450001,25,16,0,25,50,21.16,1718,1.2,2.4000001,4,0,0,1,0,0,1,0,0,0,7,8,0,0,1,14,32,9,2017
10,11,7,19.450001,25,15,0,207,157,21.26,1788,1.5,2.4000001,6,1,0,1,0,0,0,1,0,0,2,4,0,0,0,7,44,-2,2017
13,9,3,19.450001,26,17,0,202,130,21.01,1234,2,2.3,2,3,0,1,0,0,0,0,1,0,6,9,0,0,0,24,39,3,2017
10,2,3,19.450001,26,16,0,227,135,21.059999,1546,1.6,2.25,0,2,1,0,0,0,0,1,0,0,2,8,0,0,0,5,43,-1,2017
11,18,6,19.450001,26,14,0,226,191,20.469999,1421,.72729999,2.5999999,2,0,1,2,0,0,0,1,0,0,5,4,0,1,1,28,40,2,2017
15,9,6,19.450001,26,15,0,209,135,20.58,1404,2.75,2.4000001,0,3,0,0,0,0,1,0,0,0,3,9,0,1,0,28,42,0,2017
3,10,6,19.299999,26,14,1,263,240,20.52,3617,.25,4.5,2,1,0,0,0,0,1,0,0,0,12,2,1,0,0,18,0,42,2017
2,5,6,19.450001,26,14,0,88,56,20.459999,558,.61540002,3.2,3,6,0,0,0,0,0,1,0,0,8,1,0,1,1,21,32,10,2017
13,1,7,18.299999,26,16,0,202,130,20.530001,994,1.25,2.3,0,2,0,2,1,0,0,0,1,0,5,7,0,0,0,4,39,1,2017
4,6,1,14.3,26,17,0,200,147,20.52,1500,2.5,2.5,2,3,0,0,0,0,1,0,0,0,10,11,0,0,0,21,24,16,2017
18,3,2,19.15,26,19,1,427,321,20.51,829,6,3,1,1,2,0,0,0,0,0,1,0,3,12,1,0,0,17,40,0,2017
13,18,6,19.450001,27,16,0,312,239,20.24,1211,.94999999,2.4000001,2,1,0,2,0,0,1,0,0,0,6,3,0,1,0,13,39,4,2017
9,3,6,19.450001,27,15,0,252,150,20.16,3452,2.5,2.3,1,3,1,0,0,0,1,0,0,0,9,12,1,0,1,28,29,14,2017
6,11,6,19.450001,27,16,0,85,59,20.17,2388,.40000001,3.5,2,1,0,0,1,0,1,0,0,0,11,5,0,1,0,28,17,26,2017
1,15,6,19.450001,27,16,0,209,144,20.16,1586,1.375,2.3,2,1,1,1,0,0,0,0,1,0,7,2,0,1,1,28,37,6,2017
15,4,6,19.450001,28,13,0,227,223,19.530001,875,2.3,2.5,0,4,0,1,0,0,0,1,0,0,2,9,0,0,0,28,44,-2,2017
5,1,6,19.450001,28,13,0,53,42,19.42,814,2.75,2.4000001,3,2,0,0,0,0,0,0,1,0,1,7,0,0,0,42,52,-10,2017
2,13,6,19.450001,28,13,0,212,130,19.41,481,1.8,2.5,1,0,1,0,0,0,1,0,0,0,8,6,0,0,0,28,32,10,2017
18,10,7,20,28,10,0,91,79,19.459999,1743,1.2,2.3,1,1,1,4,0,0,1,0,0,0,4,2,0,0,0,26,40,1,2017
9,18,6,20,29,14,0,231,186,19.25,1357,.40000001,3.3333001,2,2,1,1,0,0,1,0,0,0,10,3,0,1,1,21,26,14,2017
1,11,6,19.450001,29,15,0,6,20,19.25,2543,1.7,2.25,1,2,1,1,1,0,1,0,0,1,7,4,0,1,1,21,33,7,2017
6,5,6,19.450001,29,15,0,32,30,19.25,2094,.0625,10,2,3,0,2,0,0,1,0,0,1,11,1,0,1,0,21,14,26,2017
15,10,6,19.450001,29,13,0,138,121,19.360001,2117,1.2,2.25,1,1,0,1,0,0,1,0,0,0,2,5,0,1,0,7,41,-1,2017
4,2,6,19.450001,29,14,0,274,200,19.290001,1500,.57139999,2.8,3,0,0,0,0,0,0,0,1,0,9,9,0,1,0,33,27,13,2017
13,3,6,19.450001,29,13,0,100,84,19.34,1970,4.25,3,0,3,0,0,0,0,0,1,0,0,6,12,1,0,0,21,38,2,2017
3,6,2,19.200001,29,13,0,272,190,19.26,6983,1.75,2.5,2,1,0,1,0,0,0,0,1,0,12,11,1,0,0,38,0,40,2017
11,9,2,19.450001,29,13,0,6,10,19.17,2361,2.0999999,2.4000001,2,3,1,1,0,0,0,0,1,1,3,10,0,1,0,38,40,0,2017
4,5,6,19.450001,29,11,0,200,152,19.110001,1500,.1429,6.5,1,2,0,2,0,0,0,0,1,0,9,1,0,0,0,7,28,12,2017
11,13,6,17,30,13,0,202,130,18.459999,1712,1.1,2.5999999,2,0,0,0,0,0,1,0,0,0,5,6,0,1,1,12,37,3,2017
18,6,6,17,30,13,0,154,127,18.530001,626,4.5,3.5,1,4,0,1,0,0,0,0,1,0,2,11,1,0,0,21,41,-1,2017
10,1,6,19.450001,30,13,0,207,157,18.559999,2068,1.25,2.3,1,2,0,1,0,0,0,0,1,0,3,7,0,0,0,53,40,0,2017
2,15,6,15,30,15,0,228,185,18.48,552,1.375,2.4000001,3,0,0,0,1,0,1,0,0,0,8,4,0,0,1,22,28,12,2017
5,9,6,15,30,14,0,53,42,18.48,408,7,4.5,2,2,1,0,0,0,0,0,1,0,1,10,0,0,0,22,53,-13,2017
15,11,6,19.450001,31,14,0,207,141,18.459999,2164,1.3,2.5,0,1,0,0,0,0,0,1,0,0,3,5,0,1,0,21,38,0,2017
6,2,6,19.450001,31,15,0,116,69,18.34,1776,.25,5.5,6,2,1,0,0,0,1,0,0,0,11,8,0,1,0,21,8,28,2017
9,10,6,20,31,15,1,207,157,18.35,1536,.72729999,2.8,2,1,0,0,0,0,1,0,0,0,10,4,0,1,1,21,21,17,2017
4,18,6,19.450001,31,13,0,48,43,18.360001,1574,.5,3,2,1,1,0,0,0,1,0,0,0,9,2,0,1,0,14,25,13,2017
1,3,6,19.450001,31,13,0,252,150,18.32,2568,4.5,2.8,3,2,1,1,0,0,0,0,1,0,7,12,1,0,0,21,31,7,2017
13,5,7,18.299999,31,17,0,247,150,18.42,1622,.36359999,4.25,0,6,0,0,1,0,0,1,0,0,6,1,0,0,1,22,36,2,2017
3,4,3,19.200001,31,11,0,400,283,18.360001,5857,.61540002,2.7,4,0,0,0,0,0,0,1,0,0,12,9,1,0,0,22,0,38,2017
6,1,6,19.450001,32,12,1,85,59,18.18,2047,.36359999,3.75,5,1,2,2,0,0,1,0,0,0,11,7,0,0,0,7,7,32,2017
2,8,6,19.450001,32,12,1,21,45,18.18,722,2.5999999,2.5,2,2,2,1,0,0,0,0,1,0,8,8,0,0,1,13,30,9,2017
11,3,6,19.450001,32,11,1,252,150,18.190001,1618,.9091,2.8,1,3,1,0,0,0,0,1,0,0,5,12,0,0,1,13,38,1,2017
13,15,6,19.450001,32,12,0,98,99,18.290001,1609,1.5,2.5999999,0,1,0,0,1,0,1,0,0,0,6,3,0,0,0,6,34,5,2017
10,4,7,19.450001,32,11,0,138,116,18.23,2076,1.4,2.5999999,1,0,1,0,0,0,0,1,0,0,9,3,0,0,0,14,38,0,2017
18,5,2,20,32,11,0,185,156,18.15,382,.72729999,2.75,3,4,0,1,0,0,0,0,1,0,2,1,0,0,0,16,38,-5,2017
4,11,6,19.450001,33,9,0,246,174,18.030001,1500,1.6,2.3,1,1,0,1,0,0,0,0,1,0,9,5,0,1,0,14,23,15,2017
15,6,6,19.450001,33,10,0,287,194,18.15,2214,1.75,2.4000001,0,4,1,2,0,0,0,1,0,0,3,11,1,0,0,14,38,0,2017
3,2,6,19.450001,33,11,0,217,156,18.16,5768,.33329999,4,2,0,2,3,0,0,0,0,1,0,12,8,0,1,0,10,0,38,2017
5,10,6,19.450001,33,10,0,190,140,18.030001,847,6,3.2,5,1,0,2,0,0,1,0,0,0,1,4,0,1,0,20,52,-14,2017
9,13,6,19.450001,33,9,0,202,130,18.040001,2000,.5,3.2,2,5,0,0,1,0,0,0,1,0,10,6,0,1,1,14,22,16,2017
1,18,6,19.450001,33,9,0,222,187,18.040001,1870,.57139999,3,1,1,3,0,0,0,1,0,0,0,7,2,0,1,1,14,29,9,2017
19,4,6,19.450001,1,6,1,399,270,17.43,2502,1.7,2.0999999,1,0,0,0,0,0,0,0,1,0,10,10,0,1,0,147,0,0,2018
11,3,6,19.450001,1,6,1,252,150,17.370001,2771,3,2.5999999,2,3,0,0,0,0,0,1,0,0,10,10,0,1,1,119,0,0,2018
6,2,6,19.450001,1,5,1,116,69,17.360001,2491,.16670001,4.5,4,0,0,0,0,0,1,0,0,0,10,10,0,1,0,119,0,0,2018
1,9,6,19.299999,1,6,1,12,25,17.370001,3640,2.75,2.0999999,2,0,0,1,0,0,1,0,0,1,10,10,1,0,1,126,0,0,2018
10,13,7,19.450001,1,5,0,223,174,17.459999,3056,1,2.2,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,119,3,0,2018
9,6,6,20,2,3,0,90,65,17.51,4065,2.75,2.3,1,3,1,1,0,0,0,0,1,0,1,5,0,0,1,133,3,0,2018
10,4,6,19.450001,2,5,0,138,116,17.58,2319,1.875,2.0999999,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,125,3,0,2018
3,19,6,19.450001,2,5,0,122,103,18.02,6443,.40000001,3.5,2,0,1,0,0,0,1,0,0,0,9,8,0,0,0,119,0,3,2018
2,11,6,19.450001,2,5,0,28,25,17.51,1124,2.5999999,2.3,0,0,0,0,0,0,0,1,0,0,6,4,0,0,1,126,2,1,2018
13,1,7,18.299999,2,6,0,202,130,18.040001,2225,1.7,2.0999999,1,0,0,0,0,0,1,0,0,0,8,9,0,0,0,127,3,3,2018
9,2,2,20,3,1,0,23,30,17.57,1525,.33329999,3.5,2,1,0,0,0,0,0,1,0,0,2,3,0,0,0,3,5,1,2018
10,3,2,19.450001,3,1,0,263,240,18.040001,1842,4,2.75,3,2,0,0,1,1,1,0,0,0,6,10,0,0,0,3,3,3,2018
19,11,2,19.450001,3,1,0,161,108,18.02,1859,1.8,2.3,2,2,0,0,0,0,0,0,1,0,5,7,0,0,0,10,3,3,2018
6,13,3,19.450001,3,0,1,280,164,17.58,1843,.25,4.5,2,1,0,0,0,0,0,1,0,0,2,6,0,0,0,11,7,2,2018
1,4,3,19.450001,3,0,0,246,174,17.59,1183,1.5,2.0999999,3,4,0,0,0,0,0,1,0,0,7,1,0,0,0,11,5,4,2018
9,4,6,20,4,5,1,246,174,18.18,2720,.57139999,2.75,1,5,0,0,0,0,1,0,0,0,7,4,0,0,1,11,5,3,2018
10,19,6,19.450001,4,6,0,325,239,18.26,1589,2.2,2.0999999,0,1,1,0,0,0,0,0,1,0,2,9,0,0,0,11,0,2,2018
13,2,6,19.450001,4,5,0,212,130,18.27,948,1.2,2.3,3,2,0,0,0,0,0,0,1,0,5,1,0,0,0,13,5,3,2018
6,3,6,20,4,5,1,272,190,18.18,3563,1.1,2.3,1,2,0,0,0,0,1,0,0,0,8,10,0,0,0,10,4,4,2018
1,11,6,19.450001,4,5,1,6,20,18.18,2814,1.7,2.0999999,2,0,0,0,0,0,0,0,1,1,6,3,0,0,1,10,5,3,2018
2,10,2,19.450001,5,8,0,227,135,18.23,384,2.0999999,2.0999999,1,1,,,0,0,0,0,1,0,1,3,0,0,1,17,8,0,2018
19,1,2,19.450001,5,7,0,172,126,18.27,2284,1.4,2.0999999,3,2,,,0,0,1,0,0,0,9,4,0,0,0,14,0,8,2018
11,6,2,19.450001,5,7,0,85,59,18.23,1609,4,2.75,2,1,0,0,0,0,1,0,0,0,5,8,0,0,1,24,3,5,2018
4,13,2,19.450001,5,6,0,359,285,18.26,2460,.66670001,2.5999999,5,0,0,0,0,0,0,0,1,0,2,6,0,0,0,136,6,2,2018
3,9,2,19.450001,5,6,0,252,150,18.33,4483,.80000001,2.5999999,2,2,0,0,1,0,0,0,1,0,10,7,0,0,0,17,0,8,2018
13,3,6,19.450001,6,7,0,100,84,18.4,1341,8,4,1,5,0,0,0,1,0,0,1,0,5,10,0,0,0,7,5,6,2018
9,11,6,20,6,7,0,6,10,18.309999,4133,.83329999,2.4000001,1,0,0,0,0,0,0,0,1,1,7,6,0,0,1,7,5,6,2018
6,19,6,19.450001,6,7,0,250,167,18.309999,2215,.40000001,3.2,0,3,0,0,0,0,0,1,0,0,8,9,0,0,0,7,3,8,2018
4,2,6,19.450001,6,6,0,274,200,18.34,2460,.5,3,3,0,0,0,0,0,1,0,0,0,4,1,0,0,0,4,0,5,2018
1,10,6,19.450001,6,6,0,207,157,18.309999,1623,1.3,2.0999999,3,1,0,0,0,0,0,0,1,0,2,3,0,0,1,7,8,3,2018
3,1,2,15,7,3,0,252,150,18.450001,4265,.36359999,3.5,3,2,0,0,1,0,0,1,0,0,10,2,0,0,0,7,0,12,2018
13,9,2,18.299999,7,4,0,202,130,18.450001,1348,4.5,2.75,5,0,0,0,0,1,0,1,0,0,5,7,0,0,0,3,8,7,2018
19,9,6,19.450001,7,6,1,158,107,18.459999,3010,2.75,2.0999999,2,0,0,1,0,0,0,0,1,0,7,9,1,0,0,11,4,11,2018
11,13,6,19.450001,7,7,1,202,130,18.43,1178,.53329998,3,2,4,0,0,0,0,0,0,1,0,4,5,0,1,1,11,9,6,2018
1,2,6,19.450001,7,7,1,25,50,18.43,1853,.57139999,2.75,3,3,0,0,0,0,0,0,1,0,2,1,0,1,1,7,11,4,2018
10,6,7,19.450001,7,7,0,170,147,18.540001,2586,6.5,3.2,0,2,0,0,0,0,0,1,0,0,3,8,0,1,0,14,9,6,2018
13,19,6,19.450001,8,6,0,127,131,20.049999,1122,3.5,2.5,4,2,0,0,0,1,0,0,1,0,3,8,0,1,0,11,8,7,2018
9,10,6,20,8,6,0,207,157,19.559999,2900,.5,3,3,0,0,0,0,0,0,0,1,0,7,2,0,1,1,14,3,12,2018
6,1,6,19.450001,8,7,1,85,59,19.57,3263,.22220001,4,2,4,0,0,1,0,1,0,0,0,9,4,0,1,0,14,1,15,2018
4,11,6,19.299999,8,5,0,246,174,20.02,2460,1.25,2.0999999,1,0,1,0,0,0,1,0,0,0,5,6,1,0,0,14,7,8,2018
2,3,6,19.450001,8,6,0,217,156,19.549999,669,11,4.5,1,4,0,0,0,0,0,0,1,0,1,10,0,1,1,18,15,0,2018
6,9,6,19.299999,9,11,0,90,65,20.1,3056,.61540002,2.5999999,3,3,0,0,0,0,1,0,0,0,9,7,1,0,0,7,1,17,2018
1,13,6,19.450001,9,11,0,202,130,20.09,1674,.66670001,2.5,7,2,0,0,0,0,0,0,1,0,4,3,0,1,1,14,11,7,2018
19,3,6,19.450001,9,10,0,122,103,20.110001,3684,2.75,2.2,0,1,0,0,0,0,1,0,0,0,8,10,0,1,0,14,1,17,2018
11,2,6,19.450001,9,11,0,28,25,20.09,1252,.22220001,4.5,0,1,0,0,1,0,0,0,1,0,5,1,0,1,1,14,9,9,2018
10,4,7,19.450001,9,10,0,138,116,20.209999,1873,1.5,2.2,1,1,0,0,0,0,0,0,1,0,2,5,0,0,0,14,14,6,2018
9,1,6,20,10,11,0,12,25,20.219999,4512,.5,2.75,2,5,0,0,0,0,0,0,1,1,7,4,0,0,1,14,5,15,2018
4,19,6,19.450001,10,11,0,399,270,20.290001,2650,1.2,2.2,0,0,0,2,0,0,1,0,0,0,5,9,0,0,0,14,9,11,2018
3,11,6,19.450001,10,10,0,252,150,20.27,4402,.66670001,2.5999999,2,0,2,0,0,0,0,0,1,0,7,6,0,0,0,25,2,18,2018
2,6,6,19.450001,10,11,0,116,69,20.200001,820,14,5.5,0,3,0,0,0,0,0,0,1,0,1,10,0,0,1,14,20,0,2018
13,10,7,20.299999,10,12,0,223,174,20.309999,700,2.0999999,2,2,1,0,,0,0,0,1,0,0,3,2,0,0,0,14,12,8,2018
11,19,2,19.450001,11,10,0,161,108,20.27,1358,.83329999,2.3,0,1,0,2,0,0,1,0,0,0,5,8,0,0,1,10,11,12,2018
4,1,2,19.450001,11,11,0,246,174,20.35,2650,.83329999,2.4000001,2,4,0,0,0,0,1,0,0,0,7,4,0,0,0,3,6,17,2018
2,9,2,19.450001,11,10,0,23,30,20.26,645,5.5,3.3329999,0,2,0,0,0,0,0,0,1,0,1,6,0,0,1,3,23,0,2018
13,6,3,19.450001,11,13,0,280,164,20.360001,700,13,4.5,2,2,0,0,0,0,0,0,1,0,2,10,0,0,0,3,15,5,2018
3,10,3,19.450001,11,11,0,263,240,20.34,3217,.33329999,3.5,2,2,2,0,0,0,1,0,0,0,9,3,0,0,0,4,2,18,2018
